dataset,val_uid,train_uid,similarity,train_correct_judge,train_correct_extracted,baseline_correct,reflection_correct_simple,reflection_injected_simple,reflection_correct_complex,reflection_injected_complex
openbookqa,openbookqa-validation-000330,openbookqa-train-002057,0.6986565589904785,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000331,openbookqa-train-003684,0.6364077925682068,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000332,openbookqa-train-002010,0.4550097584724426,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000333,openbookqa-train-004412,0.4382821023464203,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000334,openbookqa-train-001118,0.6197370886802673,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000335,openbookqa-train-000412,0.5912095308303833,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000336,openbookqa-train-000835,0.8374453186988831,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000337,openbookqa-train-002504,0.8421769142150879,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000338,openbookqa-train-000355,0.8615230917930603,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000339,openbookqa-train-004638,0.7047473192214966,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000340,openbookqa-train-000997,0.6024920344352722,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000341,openbookqa-train-004093,0.5547797679901123,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000342,openbookqa-train-003686,0.5938414931297302,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000343,openbookqa-train-000470,0.8450092077255249,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000344,openbookqa-train-001754,0.8802017569541931,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000345,openbookqa-train-001368,0.6434441208839417,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000346,openbookqa-train-003407,0.7427198886871338,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000347,openbookqa-train-003862,0.8237013816833496,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000348,openbookqa-train-003382,0.8380299806594849,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000349,openbookqa-train-000844,0.6388535499572754,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000350,openbookqa-train-001278,0.6818454265594482,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000351,openbookqa-train-004142,0.7024244666099548,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000352,openbookqa-train-001295,0.474520742893219,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000353,openbookqa-train-000445,0.6339446306228638,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000354,openbookqa-train-000611,0.6861921548843384,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000355,openbookqa-train-004025,0.796976625919342,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000356,openbookqa-train-001432,0.4560343027114868,False,,True,True,True,True,True
openbookqa,openbookqa-validation-000357,openbookqa-train-001647,0.6997323036193848,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000358,openbookqa-train-001934,0.6675145030021667,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000359,openbookqa-train-004768,0.4359765350818634,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000360,openbookqa-train-003727,0.6742880344390869,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000361,openbookqa-train-003067,0.7794376015663147,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000362,openbookqa-train-000242,0.7874736785888672,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000363,openbookqa-train-003985,0.727020263671875,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000364,openbookqa-train-002871,0.6842090487480164,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000365,openbookqa-train-002971,0.6185688972473145,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000366,openbookqa-train-002762,0.7396256327629089,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000367,openbookqa-train-000058,0.6403545141220093,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000368,openbookqa-train-001547,0.5251257419586182,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000369,openbookqa-train-001653,0.8498452305793762,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000370,openbookqa-train-000994,0.7747330069541931,True,True,False,True,True,False,True
openbookqa,openbookqa-validation-000371,openbookqa-train-001865,0.778910756111145,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000372,openbookqa-train-000425,0.5956984758377075,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000373,openbookqa-train-001521,0.8075263500213623,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000374,openbookqa-train-002759,0.5267577767372131,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000375,openbookqa-train-001472,0.7359566688537598,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000376,openbookqa-train-001363,0.47101491689682007,False,False,True,False,True,True,True
openbookqa,openbookqa-validation-000377,openbookqa-train-004923,0.534087061882019,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000378,openbookqa-train-004882,0.7666494846343994,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000379,openbookqa-train-003440,0.6771293878555298,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000380,openbookqa-train-004078,0.7196366190910339,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000381,openbookqa-train-002511,0.6014562845230103,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000382,openbookqa-train-000018,0.7241593599319458,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000383,openbookqa-train-004902,0.5595328211784363,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000384,openbookqa-train-000256,0.630139172077179,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000385,openbookqa-train-001763,0.49824610352516174,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000386,openbookqa-train-002421,0.5430566668510437,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000387,openbookqa-train-001377,0.8682219982147217,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000388,openbookqa-train-000435,0.8716790080070496,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000389,openbookqa-train-004896,0.5343520045280457,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000390,openbookqa-train-000519,0.7923693060874939,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000391,openbookqa-train-003685,0.4975586235523224,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000392,openbookqa-train-001016,0.7740199565887451,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000393,openbookqa-train-004880,0.5621256232261658,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000394,openbookqa-train-003787,0.6973999738693237,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000395,openbookqa-train-001291,0.6551337838172913,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000396,openbookqa-train-003713,0.8870570659637451,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000397,openbookqa-train-004755,0.6268628239631653,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000398,openbookqa-train-004119,0.620930552482605,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000399,openbookqa-train-001855,0.7978398203849792,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000400,openbookqa-train-004079,0.85250324010849,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000401,openbookqa-train-002394,0.8280766606330872,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000402,openbookqa-train-004320,0.7797790169715881,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000403,openbookqa-train-001674,0.723481297492981,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000404,openbookqa-train-000703,0.6288923025131226,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000405,openbookqa-train-003426,0.8443067073822021,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000406,openbookqa-train-003372,0.5798887014389038,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000407,openbookqa-train-004148,0.8224051594734192,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000408,openbookqa-train-001284,0.7747977375984192,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000409,openbookqa-train-000414,0.8160226345062256,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000410,openbookqa-train-000656,0.8443345427513123,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000411,openbookqa-train-003385,0.8444204926490784,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000412,openbookqa-train-001685,0.589598536491394,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000413,openbookqa-train-001043,0.7821101546287537,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000414,openbookqa-train-003916,0.6284868121147156,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000415,openbookqa-train-000905,0.8034912943840027,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000416,openbookqa-train-001950,0.46957314014434814,True,True,False,True,True,False,True
openbookqa,openbookqa-validation-000417,openbookqa-train-002006,0.7388108968734741,False,False,True,True,True,False,True
openbookqa,openbookqa-validation-000418,openbookqa-train-004021,0.4586978554725647,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000419,openbookqa-train-003384,0.8293828368186951,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000420,openbookqa-train-000389,0.6432123184204102,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000421,openbookqa-train-001630,0.5687099099159241,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000422,openbookqa-train-000408,0.6918723583221436,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000423,openbookqa-train-001733,0.5489916205406189,True,False,True,False,True,True,True
openbookqa,openbookqa-validation-000424,openbookqa-train-001348,0.8041567206382751,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000425,openbookqa-train-003224,0.8889796137809753,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000426,openbookqa-train-002496,0.5705374479293823,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000427,openbookqa-train-000732,0.5184643268585205,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000428,openbookqa-train-001393,0.5905086994171143,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000429,openbookqa-train-001729,0.6448507905006409,False,False,True,False,True,True,True
openbookqa,openbookqa-validation-000430,openbookqa-train-000998,0.8671360015869141,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000431,openbookqa-train-002901,0.7441279292106628,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000432,openbookqa-train-002758,0.6605727672576904,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000433,openbookqa-train-000551,0.697729229927063,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000434,openbookqa-train-002327,0.5656785368919373,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000435,openbookqa-train-000708,0.7360163927078247,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000436,openbookqa-train-002072,0.8671727180480957,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000437,openbookqa-train-004424,0.7078770995140076,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000438,openbookqa-train-001084,0.590571403503418,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000439,openbookqa-train-000807,0.8151309490203857,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000440,openbookqa-train-004663,0.6964016556739807,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000441,openbookqa-train-003276,0.6375945806503296,True,True,True,False,True,False,True
