model,dataset,depth,pool,similarity,effect,ci_low,ci_high,effective_n
phi4-mini,gsm8k,simple,all,0.4145359620749951,-0.012864115124543775,-0.03855441232798228,0.012164715051586594,1130.720285297396
phi4-mini,gsm8k,simple,all,0.42090166838467125,-0.013093467513823828,-0.03869395230287722,0.012684393565054332,1089.0357319139046
phi4-mini,gsm8k,simple,all,0.42726737469434745,-0.013332143722287935,-0.03901523952175532,0.012183194527219787,1040.968346782843
phi4-mini,gsm8k,simple,all,0.43363308100402365,-0.013580961438634121,-0.03931518705035393,0.011603882684481835,992.2017513837955
phi4-mini,gsm8k,simple,all,0.4399987873136998,-0.013841482313475978,-0.04030083580292085,0.012203208798991165,946.7533572361216
phi4-mini,gsm8k,simple,all,0.44636449362337594,-0.014115994284546752,-0.040724745861712985,0.012655869656328785,906.9842622427773
phi4-mini,gsm8k,simple,all,0.45273019993305214,-0.014407447513628043,-0.04122266851881823,0.01259741742740817,873.9888982097249
phi4-mini,gsm8k,simple,all,0.45909590624272834,-0.014719359694027202,-0.04177961489103441,0.012377444388809266,848.0483657765698
phi4-mini,gsm8k,simple,all,0.4654616125524045,-0.015055703981708706,-0.04226802261728576,0.012111398693012589,828.9993715376795
phi4-mini,gsm8k,simple,all,0.4718273188620806,-0.015420787611919727,-0.04237886607178525,0.011848976532001265,816.4864662332816
phi4-mini,gsm8k,simple,all,0.4781930251717568,-0.015819123428429768,-0.04261673921235032,0.011558114748986097,810.1156621090128
phi4-mini,gsm8k,simple,all,0.484558731481433,-0.016255291532731014,-0.042901788096639026,0.011232692823079699,809.5388282872398
phi4-mini,gsm8k,simple,all,0.49092443779110917,-0.01673378483335068,-0.043537949692342266,0.01086626164123138,814.493809816638
phi4-mini,gsm8k,simple,all,0.4972901441007853,-0.017258830734285458,-0.04412982858422368,0.010240310723861612,824.8171190788755
phi4-mini,gsm8k,simple,all,0.5036558504104616,-0.01783418162115071,-0.044963435686636764,0.009606062697705408,840.438795653872
phi4-mini,gsm8k,simple,all,0.5100215567201377,-0.018462869231399948,-0.045547805950226165,0.008778200468914702,861.3635713383666
phi4-mini,gsm8k,simple,all,0.5163872630298139,-0.019146922513923845,-0.046125434748636576,0.007964646650422952,887.6385902459464
phi4-mini,gsm8k,simple,all,0.52275296933949,-0.01988705524425363,-0.04668076888624502,0.007079088701187679,919.3052992568839
phi4-mini,gsm8k,simple,all,0.5291186756491661,-0.02068233830737414,-0.0472319505798812,0.00597904034331506,956.3317747327169
phi4-mini,gsm8k,simple,all,0.5354843819588424,-0.02152988158393267,-0.04776116036000553,0.004929380891403795,998.5223020380555
phi4-mini,gsm8k,simple,all,0.5418500882685185,-0.022424560483654085,-0.048261983701177846,0.003913538444197414,1045.404755323167
phi4-mini,gsm8k,simple,all,0.5482157945781947,-0.023358830261811476,-0.048913652618847524,0.0030324451125550923,1096.1049157571515
phi4-mini,gsm8k,simple,all,0.554581500887871,-0.024322674567496923,-0.049849759630206505,0.0021016641521311107,1149.2313039755322
phi4-mini,gsm8k,simple,all,0.560947207197547,-0.025303730315805826,-0.05067291296951777,0.0010160751617248078,1202.8123101137448
phi4-mini,gsm8k,simple,all,0.5673129135072232,-0.026287616877722114,-0.05192940432105007,-6.013572713102209e-05,1254.3411337652783
phi4-mini,gsm8k,simple,all,0.5736786198168995,-0.02725847364475621,-0.05288202867732901,-0.0011484767671936433,1300.9781083311414
phi4-mini,gsm8k,simple,all,0.5800443261265755,-0.028199679046370666,-0.05379990888849659,-0.002181434393263633,1339.9193203729037
phi4-mini,gsm8k,simple,all,0.5864100324362518,-0.02909469186229391,-0.054528505413117094,-0.003152432694898472,1368.8669946451712
phi4-mini,gsm8k,simple,all,0.5927757387459279,-0.029927929817763547,-0.05565260314009878,-0.004262704302950909,1386.46452244755
phi4-mini,gsm8k,simple,all,0.5991414450556041,-0.030685588212959126,-0.05662073970136547,-0.005383088002925215,1392.5408101438695
phi4-mini,gsm8k,simple,all,0.6055071513652803,-0.031356306945774966,-0.057260515134799087,-0.0062498532072355045,1388.074070098986
phi4-mini,gsm8k,simple,all,0.6118728576749564,-0.03193161717006388,-0.05812990210572854,-0.007116054902553814,1374.902310360289
phi4-mini,gsm8k,simple,all,0.6182385639846326,-0.03240613358119366,-0.05826091774753411,-0.007970189095066284,1355.3031051310843
phi4-mini,gsm8k,simple,all,0.6246042702943089,-0.03277749651094105,-0.05842094545411046,-0.008524063650954317,1331.5865117945823
phi4-mini,gsm8k,simple,all,0.6309699766039849,-0.03304610106688388,-0.05806759619161659,-0.008997940175112186,1305.7989639399718
phi4-mini,gsm8k,simple,all,0.6373356829136612,-0.03321467236721509,-0.058045070457527735,-0.009463922141003096,1279.5675899293904
phi4-mini,gsm8k,simple,all,0.6437013892233373,-0.03328775424018697,-0.05776887474879593,-0.010054705960306666,1254.0633598373404
phi4-mini,gsm8k,simple,all,0.6500670955330135,-0.03327117496933329,-0.057644731441607006,-0.010097653194056162,1230.0406653251036
phi4-mini,gsm8k,simple,all,0.6564328018426897,-0.03317154151402153,-0.05764874999398568,-0.009866567236676112,1207.9129529671582
phi4-mini,gsm8k,simple,all,0.6627985081523657,-0.03299579757639234,-0.05758685584722362,-0.009683564004397538,1187.8359955039336
phi4-mini,gsm8k,simple,all,0.669164214462042,-0.032750864774767,-0.05777984726308382,-0.009204714479371082,1169.7830490086808
phi4-mini,gsm8k,simple,all,0.6755299207717183,-0.03244337258522787,-0.05729297194891996,-0.00912355334847134,1153.6055202287475
phi4-mini,gsm8k,simple,all,0.6818956270813943,-0.03207947281260713,-0.056794940989663374,-0.008282346538635315,1139.0783423124822
phi4-mini,gsm8k,simple,all,0.6882613333910705,-0.03166472824301349,-0.05650512179244101,-0.007764139050186122,1125.9319395867813
phi4-mini,gsm8k,simple,all,0.6946270397007467,-0.03120406223803285,-0.056203988797088676,-0.007730017676832431,1113.8735724923058
phi4-mini,gsm8k,simple,all,0.7009927460104228,-0.03070175550231235,-0.05515603382769044,-0.0074003376342059255,1102.6008526336952
phi4-mini,gsm8k,simple,all,0.7073584523200991,-0.030161477231845542,-0.05519617058640118,-0.006621089125248879,1091.80983947465
phi4-mini,gsm8k,simple,all,0.7137241586297751,-0.029586339613174886,-0.05478688018789741,-0.006074093126582313,1081.1996582980207
phi4-mini,gsm8k,simple,all,0.7200898649394514,-0.028978966671878246,-0.05431383626271016,-0.0054989927628508115,1070.4751405822249
phi4-mini,gsm8k,simple,all,0.7264555712491276,-0.028341570426745986,-0.05393575335949399,-0.004742154405540436,1059.3486238343569
phi4-mini,gsm8k,simple,all,0.7328212775588037,-0.027676029009063248,-0.052827247780533826,-0.003855068413706543,1047.541757169848
phi4-mini,gsm8k,simple,all,0.7391869838684799,-0.02698396277675687,-0.05220325117003403,-0.0028507385143324918,1034.787923041468
phi4-mini,gsm8k,simple,all,0.7455526901781561,-0.026266805481686837,-0.051449772276171805,-0.002037121709115994,1020.8356811686959
phi4-mini,gsm8k,simple,all,0.7519183964878322,-0.025525868264631987,-0.050712784062469485,-0.0014993485681976861,1005.453446365402
phi4-mini,gsm8k,simple,all,0.7582841027975085,-0.024762394704272054,-0.04997578938658829,-0.00018090941540822416,988.4354119243247
phi4-mini,gsm8k,simple,all,0.7646498091071845,-0.023977605386849326,-0.04915595877369391,0.0009978476096614611,969.6085177879637
phi4-mini,gsm8k,simple,all,0.7710155154168608,-0.0231727305437861,-0.04832954050488253,0.002318912784508204,948.8400427379848
phi4-mini,gsm8k,simple,all,0.777381221726537,-0.022349029272144025,-0.047382839581535156,0.0032594228407797766,926.0451899665168
phi4-mini,gsm8k,simple,all,0.783746928036213,-0.021507793748568774,-0.04642858801638049,0.004055808826154236,901.1938652041221
phi4-mini,gsm8k,simple,all,0.7901126343458893,-0.02065033670721062,-0.045654020201131976,0.005214061007834353,874.3157529316629
phi4-mini,gsm8k,simple,all,0.7964783406555654,-0.019777960307758396,-0.04469453360581333,0.006277783152942558,845.5028148067785
phi4-mini,gsm8k,simple,all,0.8028440469652416,-0.018891904399984415,-0.043989999831528334,0.007476591999797346,814.9084886002561
phi4-mini,gsm8k,simple,all,0.8092097532749178,-0.017993272123452263,-0.04320507910920819,0.008762601376667923,782.7431554843581
phi4-mini,gsm8k,simple,errors,0.2999526757001877,0.01710193374844736,-0.0709886296439279,0.11392063220981852,71.21708701574401
phi4-mini,gsm8k,simple,errors,0.30587764889746905,0.017474131101281397,-0.06984323720267098,0.11410629453883325,72.27708594292764
phi4-mini,gsm8k,simple,errors,0.3118026220947504,0.01791310633488986,-0.0689752107408982,0.11432403978811646,73.54997572825032
phi4-mini,gsm8k,simple,errors,0.31772759529203176,0.018428856397587574,-0.06769310238902451,0.11457050044040902,75.07660926480455
phi4-mini,gsm8k,simple,errors,0.3236525684893131,0.019032092598571408,-0.06620992447945895,0.11423609864828177,76.90426175328422
phi4-mini,gsm8k,simple,errors,0.3295775416865945,0.01973395691377719,-0.06553824836815043,0.1137542220218432,79.08656840700675
phi4-mini,gsm8k,simple,errors,0.33550251488387584,0.02054557788971539,-0.0638435610469472,0.11316839129994748,81.68250917087923
phi4-mini,gsm8k,simple,errors,0.3414274880811572,0.02147743201232564,-0.061643750224938225,0.11342704272782159,84.75366279679093
phi4-mini,gsm8k,simple,errors,0.34735246127843855,0.022538485748847724,-0.059808657443839196,0.1126095861417405,88.35852052091154
phi4-mini,gsm8k,simple,errors,0.3532774344757199,0.023735114023304856,-0.0584466986087195,0.11179388500233678,92.54213152124542
phi4-mini,gsm8k,simple,errors,0.35920240767300127,0.02506982544939569,-0.05693272013773222,0.11291753068139046,97.318956513889
phi4-mini,gsm8k,simple,errors,0.3651273808702826,0.026539873522700794,-0.055454112791036715,0.11399424757089308,102.64710576199548
phi4-mini,gsm8k,simple,errors,0.371052354067564,0.02813589164041435,-0.0527128795025672,0.11447388180479863,108.39429894463845
phi4-mini,gsm8k,simple,errors,0.37697732726484534,0.02984074687051782,-0.049431877161842,0.11516949152612903,114.30156109804533
phi4-mini,gsm8k,simple,errors,0.38290230046212675,0.03162884437185324,-0.047813209711491264,0.11603961935249772,119.96065017273418
phi4-mini,gsm8k,simple,errors,0.3888272736594081,0.033466109251096825,-0.045124230207295626,0.11659630328064197,124.83183309185475
phi4-mini,gsm8k,simple,errors,0.39475224685668947,0.03531080787587248,-0.044559413296646574,0.11802371189246884,128.32788459933192
phi4-mini,gsm8k,simple,errors,0.40067722005397083,0.03711524386368829,-0.04249795631099985,0.11968188059053853,129.96258407096536
phi4-mini,gsm8k,simple,errors,0.4066021932512522,0.03882819611920223,-0.04129792121487799,0.12178388271285483,129.51083480011303
phi4-mini,gsm8k,simple,errors,0.41252716644853354,0.040397800801664024,-0.04026114992129299,0.12302764337096042,127.09427133620792
phi4-mini,gsm8k,simple,errors,0.4184521396458149,0.04177446833765583,-0.03936894892781233,0.1249336907430335,123.13826605254425
phi4-mini,gsm8k,simple,errors,0.42437711284309626,0.042913410138625,-0.03868715854644521,0.1263851645535343,118.22801370598263
phi4-mini,gsm8k,simple,errors,0.4303020860403776,0.043776435546793585,-0.03812464029232416,0.12654308645516754,112.94716468037534
phi4-mini,gsm8k,simple,errors,0.436227059237659,0.04433283965754295,-0.037709714638182255,0.12858971599168603,107.76873386428242
phi4-mini,gsm8k,simple,errors,0.44215203243494033,0.044559385831056814,-0.03702323288670354,0.12940519335802952,103.01662604686923
phi4-mini,gsm8k,simple,errors,0.4480770056322217,0.044439541092199684,-0.038458279642047,0.129637466567828,98.87790791799368
phi4-mini,gsm8k,simple,errors,0.45400197882950305,0.043962215238607126,-0.039815897081397184,0.1293728922332368,95.43719835952753
phi4-mini,gsm8k,simple,errors,0.45992695202678446,0.043120278561841044,-0.042231982745240496,0.12752175051973608,92.71303777140777
phi4-mini,gsm8k,simple,errors,0.4658519252240658,0.041909103028624425,-0.042607388394211965,0.12554061028843863,90.68714457486274
phi4-mini,gsm8k,simple,errors,0.4717768984213472,0.04032531166744939,-0.043942538317823576,0.12226810853233938,89.32471510985805
phi4-mini,gsm8k,simple,errors,0.47770187161862854,0.038365853712900445,-0.04552319717581047,0.12053973470721423,88.5871221685227
phi4-mini,gsm8k,simple,errors,0.4836268448159099,0.036027464338777564,-0.04734644695297889,0.1183174778998645,88.43913521263266
phi4-mini,gsm8k,simple,errors,0.48955181801319125,0.03330652442179119,-0.049090913844650655,0.11537545860902342,88.85251597909121
phi4-mini,gsm8k,simple,errors,0.4954767912104726,0.0301993076978681,-0.05175264207101162,0.11233637547801793,89.80729850809344
phi4-mini,gsm8k,simple,errors,0.501401764407754,0.02670258586657861,-0.05468771446055304,0.10710358483174344,91.29155149065645
phi4-mini,gsm8k,simple,errors,0.5073267376050353,0.022814551172560423,-0.05728880822887698,0.10190072139110495,93.30002547150409
phi4-mini,gsm8k,simple,errors,0.5132517108023167,0.018536005548661912,-0.05978049353095528,0.09444663499122449,95.83180487934924
phi4-mini,gsm8k,simple,errors,0.519176683999598,0.013871751666052909,-0.06244093813811952,0.0878851885499965,98.88689557410865
phi4-mini,gsm8k,simple,errors,0.5251016571968794,0.008832102220280873,-0.06522339629959821,0.08118929705294076,102.46157608898879
phi4-mini,gsm8k,simple,errors,0.5310266303941608,0.003434399774600921,-0.06853773011082341,0.07421022812739507,106.54234394110443
phi4-mini,gsm8k,simple,errors,0.5369516035914421,-0.0022955867197056775,-0.07250010622384677,0.06761844222612695,111.09844507738535
phi4-mini,gsm8k,simple,errors,0.5428765767887235,-0.00832254567609645,-0.07868276304264017,0.06030532741246572,116.07335215172851
phi4-mini,gsm8k,simple,errors,0.5488015499860048,-0.014600956385358684,-0.08191544488517957,0.054059013673441715,121.37620832636524
phi4-mini,gsm8k,simple,errors,0.5547265231832862,-0.02107503548851414,-0.08752348261601305,0.045395865707808805,126.87514018149915
phi4-mini,gsm8k,simple,errors,0.5606514963805675,-0.027679427357483702,-0.09503440372148284,0.036545400040066074,132.39522857667754
phi4-mini,gsm8k,simple,errors,0.5665764695778489,-0.03434070776026472,-0.10235312721985551,0.028754433818261142,137.72429042565568
phi4-mini,gsm8k,simple,errors,0.5725014427751303,-0.04097968229831874,-0.10811351084555937,0.020777775256012262,142.6287579302447
phi4-mini,gsm8k,simple,errors,0.5784264159724116,-0.04751435763516107,-0.1122939488433045,0.014425038521900243,146.87936361485183
phi4-mini,gsm8k,simple,errors,0.584351389169693,-0.053863362118088946,-0.1205522281240837,0.00695508296715244,150.2824586452555
phi4-mini,gsm8k,simple,errors,0.5902763623669743,-0.059949514005886294,-0.12698880571955698,-0.00039227715068460847,152.70927372900772
phi4-mini,gsm8k,simple,errors,0.5962013355642557,-0.0657031988731677,-0.13253966693345495,-0.006074870247305752,154.11454208020703
phi4-mini,gsm8k,simple,errors,0.602126308761537,-0.07106523346172795,-0.13746528682571052,-0.011696631388775181,154.5388555569141
phi4-mini,gsm8k,simple,errors,0.6080512819588184,-0.07598895992598388,-0.14184532701639058,-0.01882640834587058,154.0947667309042
phi4-mini,gsm8k,simple,errors,0.6139762551560998,-0.08044141865730277,-0.14639661607947793,-0.02354568570923586,152.9420113304509
phi4-mini,gsm8k,simple,errors,0.6199012283533811,-0.08440356805663016,-0.14914473800738157,-0.026444874995232796,151.2596726272224
phi4-mini,gsm8k,simple,errors,0.6258262015506626,-0.08786963225651973,-0.1523102069894348,-0.029432150508410138,149.22209466749692
phi4-mini,gsm8k,simple,errors,0.6317511747479438,-0.0908457438174297,-0.15723451709707603,-0.031883125485065944,146.9822910190208
phi4-mini,gsm8k,simple,errors,0.6376761479452253,-0.09334809737318894,-0.1593022067732624,-0.03429770079017151,144.6634252618397
phi4-mini,gsm8k,simple,errors,0.6436011211425066,-0.0954008411342086,-0.1617900776074821,-0.03461441842372224,142.35686865936378
phi4-mini,gsm8k,simple,errors,0.649526094339788,-0.09703391275220065,-0.16394436062348164,-0.036197423886789176,140.12457776151265
phi4-mini,gsm8k,simple,errors,0.6554510675370693,-0.09828098516353805,-0.16683734402892206,-0.03812013118802351,138.00368790572807
phi4-mini,gsm8k,simple,errors,0.6613760407343507,-0.09917763817432189,-0.16707069820615258,-0.03793802957925575,136.01177967488798
phi4-mini,gsm8k,simple,errors,0.667301013931632,-0.09975982232563668,-0.16844967064369024,-0.039101270957062506,134.15188225982774
phi4-mini,gsm8k,simple,errors,0.6732259871289135,-0.10006263940630451,-0.16971441914574525,-0.03942067296223359,132.41675851941633
phi4-mini,gsm8k,simple,errors,0.6791509603261947,-0.10011943201654533,-0.17056012128363635,-0.0391298798017693,130.79233273019193
phi4-mini,gsm8k,simple,errors,0.6850759335234762,-0.09996115334688524,-0.17106179126867713,-0.03743295077190945,129.2602990389011
phi4-mini,gsm8k,simple,errors,0.6910009067207574,-0.0996159766200426,-0.17124616105337803,-0.03599124920405628,127.80002954700633
phi4-mini,gsm8k,simple,errors,0.6969258799180389,-0.09910909939968067,-0.17129726356830052,-0.03551212641338112,126.38992436204636
